normalized_title	original_title	identifier	path
tsmc reportedly runs dual track evaluation on copos pilot line sparking global vs local vendor competition	TSMC Reportedly Runs Dual-Track Evaluation on CoPoS Pilot Line, Sparking Global vs Local Vendor Competition	https://www.trendforce.com/news/2026/06/16/news-tsmc-reportedly-runs-dual-track-evaluation-on-copos-pilot-line-sparking-global-vs-local-vendor-competition/	raw/articles/2026-06-16_trendforce_tsmc-copos-dual-track-eval-vendor-competition.md
amkor alone cheers 10 year tsmc packaging deal in arizona	Amkor Alone Cheers 10-Year TSMC Packaging Deal in Arizona	https://www.digitimes.com/news/a20260617VL202.html	raw/articles/2026-06-17_digitimes_amkor-tsmc-10year-arizona-deal.md
tsmc amkor sign 10 year arizona advanced packaging pact to complete the u s chip supply chain	TSMC, Amkor Sign 10-Year Arizona Advanced Packaging Pact to Complete the U.S. Chip Supply Chain	https://www.trendforce.com/news/2026/06/17/news-tsmc-amkor-forge-10-year-arizona-advanced-packaging-partnership-to-complete-the-u-s-chip-supply-chain/	raw/articles/2026-06-17_trendforce_tsmc-amkor-10year-arizona-advanced-packaging.md
tsmc accelerates copos development taiwan panel makers and local materials and equipment suppliers leverage foplp for glass core substrate opportunity	TSMC Accelerates CoPoS Development; Taiwan Panel Makers and Local Materials and Equipment Suppliers Leverage FOPLP for Glass Core Substrate Opportunity	https://www.trendforce.com/presscenter/news/20260617-13107.html	raw/articles/2026-06-17_trendforce_tsmc-copos-glass-core-substrate-foplp.md
tsmc accelerates copos development taiwan suppliers leverage foplp for glass core substrates	TSMC Accelerates CoPoS Development; Taiwan Suppliers Leverage FOPLP for Glass Core Substrates	https://iconnect007.com/article/150441/tsmc-accelerates-copos-development-taiwan-suppliers-leverage-foplp-for-glass-core-substrates/150438/ein	raw/articles/2026-06-19_iconnect007_tsmc-copos-foplp-glass-core.md
sk hynix ships 12 layer hbm4e samples ahead of schedule tightening the race with samsung	SK hynix Ships 12-Layer HBM4E Samples Ahead of Schedule, Tightening the Race With Samsung	https://www.techtimes.com/articles/318633/20260619/sk-hynix-ships-12-layer-hbm4e-samples-ahead-schedule-tightening-race-samsung.htm	raw/articles/2026-06-19_techtimes_skhynix-hbm4e-12layer-samples-ahead-schedule.md
nvidia vera rubin enters full production samsung sk hynix micron named hbm4 suppliers	Nvidia Vera Rubin Enters Full Production: Samsung, SK Hynix, Micron Named HBM4 Suppliers	https://www.techtimes.com/articles/317539/20260602/nvidia-vera-rubin-enters-full-production-samsung-sk-hynix-micron-named-hbm4-suppliers.htm	raw/articles/2026-06-19_techtimes_vera-rubin-hbm4-suppliers.md
jntc develops world s first 2 0mm thick tgv glass substrate	JNTC Develops World's First 2.0mm-Thick TGV Glass Substrate	https://www.thelec.net/news/articleView.html?idxno=11497	raw/articles/2026-06-19_thelec_jntc-2mm-tgv-glass-substrate.md
intel s emib t packaging technology set for fab rollout this year as tsmc cowos capacity remains limited emib t is preparing for advanced ai accelerator designs	Intel's EMIB-T packaging technology set for fab rollout this year — as TSMC CoWoS capacity remains limited, EMIB-T is preparing for advanced AI accelerator designs	https://www.tomshardware.com/tech-industry/semiconductors/intels-emib-t-heads-for-fab-rollout-this-year	raw/articles/2026-06-19_tomshardware_intel-emib-t-fab-rollout.md
intel taps sk hynix ex ceo as foundry evp to lead advanced packaging push as emib hbi scale up	Intel Taps SK hynix Ex-CEO as Foundry EVP to Lead Advanced Packaging Push as EMIB, HBI Scale Up	https://www.trendforce.com/news/2026/06/19/news-intel-taps-sk-hynix-ex-ceo-as-foundry-evp-to-lead-advanced-packaging-push-as-emib-hbi-scale-up/	raw/articles/2026-06-19_trendforce_intel-skhynix-exceo-foundry-evp-emib.md
tsmc accelerates copos packaging to replace cowos as glass core substrates cut costs 30 and boost wafer utilization past 90	TSMC Accelerates CoPoS Packaging to Replace CoWoS, as Glass Core Substrates Cut Costs 30% and Boost Wafer Utilization Past 90%	https://wccftech.com/tsmc-accelerates-copos-packaging-replace-cowos-as-glass-core-substrates-cut-costs-boost-wafer-utilizatio/	raw/articles/2026-06-20_wccftech_tsmc-copos-glass-core-cost-cut.md
intel advances multi die packaging strategy	Intel Advances Multi-Die Packaging Strategy	https://convergedigest.com/intel-advances-multi-die-packaging-strategy/	raw/articles/2026-06-21_convergedigest_intel-emib-t-multi-die-packaging.md
sandisk advances beyond hbf new patent bonds processor onto nand tile with hbm stacks on shared interposer	SanDisk Advances Beyond HBF: New Patent Bonds Processor Onto NAND Tile, With HBM Stacks on Shared Interposer	https://www.trendforce.com/news/2026/06/22/news-sandisk-advances-beyond-hbf-new-patent-bonds-processor-onto-nand-tile-with-hbm-stacks-on-shared-interposer/	raw/articles/2026-06-22_trendforce_sandisk-hbf-patent-nand-processor-bonding.md
foplp glass substrate market to surge past 8b by 2030	FOPLP, glass substrate market to surge past $8B by 2030	https://www.communicationstoday.co.in/foplp-glass-substrate-market-to-surge-past-8b-by-2030/	raw/articles/2026-06-23_communicationstoday_foplp-glass-substrate-market-8b-2030.md
samsung hbm4 revenue surpasses 1b while sk hynix slows hbm4 ramp to protect dram margins	Samsung HBM4 Revenue Surpasses $1B While SK hynix Slows HBM4 Ramp to Protect DRAM Margins	https://www.trendforce.com/news/2026/06/23/news-samsung-hbm4-revenue-surpasses-1-billion-while-sk-hynix-slows-hbm4-ramp-to-protect-dram-margins/	raw/articles/2026-06-23_trendforce_hbm4-strategy-split-samsung-skhynix.md
sk hynix dethroned samsung after 26 years now choosing ddr5 profits over hbm4 ramp	SK Hynix Dethroned Samsung After 26 Years: Now Choosing DDR5 Profits Over HBM4 Ramp	https://www.techtimes.com/articles/319016/20260624/sk-hynix-dethroned-samsung-after-26-years-now-choosing-ddr5-profits-over-hbm4-ramp.htm	raw/articles/2026-06-24_techtimes_sk-hynix-dethroned-samsung-ddr5-hbm4.md
corning highlights glass bridge for cpo and glass core packaging	Corning Highlights Glass Bridge for CPO and Glass-Core Packaging	https://www.thelec.net/news/articleView.html?idxno=11620	raw/articles/2026-06-24_thelec_corning-glass-bridge-cpo-packaging.md
from wafer to panel how lam is building the future of advanced packaging	From Wafer to Panel: How Lam Is Building the Future of Advanced Packaging	https://newsroom.lamresearch.com/wafer-to-panel-lam-scaling-advanced-packaging-panel-level-processing?blog=true	raw/articles/2026-06-25_lamresearch_wafer-to-panel-salzburg-panel-coe.md
sk hynix confirms nasdaq listing seeking up to 29 billion in a record adr offering	SK hynix Confirms Nasdaq Listing, Seeking Up to $29 Billion in a Record ADR Offering	https://www.techtimes.com/articles/318997/20260625/sk-hynix-confirms-nasdaq-listing-seeking-29-billion-record-adr-offering.htm	raw/articles/2026-06-25_techtimes_sk-hynix-nasdaq-adr-29b.md
micron s record results quiet ai bubble concerns as operating profit hits 33 3 billion	Micron's Record Results Quiet AI Bubble Concerns as Operating Profit Hits $33.3 Billion	https://www.thelec.net/news/articleView.html?idxno=11654	raw/articles/2026-06-25_thelec_micron-q3-fy2026-record-results.md
chip industry week in review 144	Chip Industry Week In Review #144	https://semiengineering.com/chip-industry-week-in-review-144/	raw/articles/2026-06-26_semieng_chip-week-review-144.md
where co packaged optics cpo technology stands in 2026	Where co-packaged optics (CPO) technology stands in 2026	https://www.edn.com/where-co-packaged-optics-cpo-technology-stands-in-2026/	raw/articles/2026-06-27_edn_cpo-technology-status-2026.md
intel foundry gathers customers and partners outlines priorities	Intel Foundry Gathers Customers and Partners, Outlines Priorities	https://www.intc.com/news-events/press-releases/detail/1739/intel-foundry-gathers-customers-and-partners-outlines	raw/articles/2026-06-27_intel_foundry-direct-connect-2025-packaging-roadmap.md
tsmc to raise cowos capacity targets for 2026 2027	TSMC to Raise CoWoS Capacity Targets for 2026–2027	https://en.tmtpost.com/news/7859892	raw/articles/2026-06-27_tmtpost_tsmc-cowos-capacity-targets-2026-2027.md
sk hynix samsung and micron fighting for nvidia supply contracts for new 16 hi hbm4 orders	SK hynix, Samsung, and Micron fighting for NVIDIA supply contracts for new 16-Hi HBM4 orders	https://www.tweaktown.com/news/109495/sk-hynix-samsung-and-micron-fighting-for-nvidia-supply-contracts-for-new-16-hi-hbm4-orders/index.html	raw/articles/2026-06-27_tweaktown_hbm4-16hi-nvidia-supply-fight.md
ai packaging game changer glass substrates ignite global race toward mass production	AI Packaging Game-Changer 'Glass Substrates' Ignite Global Race Toward Mass Production	https://economy.ac/news/2026/06/202606289308	raw/articles/2026-06-28_economy-ac_glass-substrate-global-race.md
tsmc cowos supply demand gap reportedly seen narrowing from 20 to 10 by end 2026 as capacity expands	TSMC CoWoS Supply-Demand Gap Reportedly Seen Narrowing from 20% to 10% by End-2026 as Capacity Expands	https://www.trendforce.com/news/2026/06/15/news-tsmc-cowos-supply-demand-gap-reportedly-seen-narrowing-from-20-to-10-by-end-2026-as-capacity-expands/	raw/articles/2026-06-28_trendforce_cowos-supply-demand-gap-narrowing.md
amkor technology reports financial results for the first quarter 2026	Amkor Technology Reports Financial Results for the First Quarter 2026	https://www.businesswire.com/news/home/20260427274345/en/Amkor-Technology-Reports-Financial-Results-for-the-First-Quarter-2026	raw/articles/2026-06-29_businesswire_amkor-q1-2026-earnings.md
ev group highlights hybrid bonding layer transfer and maskless lithography technologies for heterogeneous integration and advanced packaging at ectc 2026	EV Group Highlights Hybrid Bonding, Layer Transfer and Maskless Lithography Technologies for Heterogeneous Integration and Advanced Packaging at ECTC 2026	https://www.evgroup.com/company/news/detail/ev-group-highlights-hybrid-bonding-layer-transfer-and-maskless-lithography-technologies-for-heterogeneous-integration-and-advanced-packaging-at-ectc-2026	raw/articles/2026-06-29_evgroup_ectc2026-hybrid-bonding-layer-transfer.md
sk hynix orders hybrid bonding equipment from applied materials and besi	SK hynix Orders Hybrid Bonding Equipment From Applied Materials and Besi	https://www.thelec.net/news/articleView.html?idxno=6246	raw/articles/2026-06-29_thelec_skhynix-hybrid-bonding-equipment-order.md
news ase targets foplp mass production by end 2026 launches 15 expansion projects this year amid ai boom	[News] ASE Targets FOPLP Mass Production by End-2026, Launches 15 Expansion Projects This Year Amid AI Boom	https://www.trendforce.com/news/2026/06/25/news-ase-targets-foplp-mass-production-by-end-2026-launches-15-expansion-projects-this-year-amid-ai-boom/	raw/articles/2026-06-29_trendforce_ase-foplp-mass-production-2026.md
news china s osats step up tongfu microelectronics to raise rmb 4 4b jcet backs chip fund	[News] China's OSATs Step Up: Tongfu Microelectronics to Raise RMB 4.4B; JCET Backs Chip Fund	https://www.trendforce.com/news/2026/01/19/news-chinas-osat-giants-step-up-tongfu-microelectronics-to-raise-rmb-4-4b-jcet-backs-chip-fund/	raw/articles/2026-06-29_trendforce_china-osat-tongfu-jcet-investment.md
amkor technology breaks ground on new semiconductor advanced packaging and test campus in arizona expands investment to 7 billion	Amkor Technology Breaks Ground on New Semiconductor Advanced Packaging and Test Campus in Arizona; Expands Investment to $7 Billion	https://ir.amkor.com/news-releases/news-release-details/amkor-technology-breaks-ground-new-semiconductor-advanced	raw/articles/2026-06-30_amkor-ir_arizona-7billion-groundbreaking.md
amkor eyes triple revenue growth in 2 5d and hdfo packaging for 2026	Amkor eyes triple revenue growth in 2.5D and HDFO packaging for 2026	https://www.digitimes.com/news/a20260305PD240/amkor-packaging-2026-osat-growth.html	raw/articles/2026-06-30_digitimes_amkor-2.5d-hdfo-growth-2026.md
tsmc plp timeline faces skepticism from taiwan industry sources	TSMC PLP timeline faces skepticism from Taiwan industry sources	https://www.digitimes.com/news/a20260616VL205/tsmc-taiwan-packaging-production-foplp.html	raw/articles/2026-06-30_digitimes_tsmc-foplp-timeline-skepticism.md
us chip packaging capacity to hit 10 by 2032	US chip packaging capacity to hit 10% by 2032	https://www.digitimes.com/news/a20260428PD216/capacity-packaging-osat-reshoring-tsmc.html	raw/articles/2026-06-30_digitimes_us-packaging-capacity-10pct-2032.md
applied materials unveils six new dram and advanced packaging systems for ai chips	Applied Materials Unveils Six New DRAM and Advanced Packaging Systems for AI Chips	https://www.thelec.net/news/articleView.html?idxno=11800	raw/articles/2026-06-30_thelec_amat-six-new-dram-packaging-systems.md
news ase reportedly to break ground on six new plants in 2026 cpo mass production expected to begin this year	[News] ASE Reportedly to Break Ground on Six New Plants in 2026; CPO Mass Production Expected to Begin This Year	https://www.trendforce.com/news/2026/04/10/news-ase-reportedly-to-break-ground-on-six-new-plants-in-2026-cpo-mass-production-expected-to-begin-this-year/	raw/articles/2026-06-30_trendforce_ase-six-plants-cpo-2026.md
samsung sk hynix 800 trillion won expansion strains chipmaking tool supply potentially pressures tsmc and intel	Samsung, SK hynix 800 Trillion Won Expansion Strains Chipmaking Tool Supply, Potentially Pressures TSMC and Intel	https://www.trendforce.com/news/2026/06/30/news-samsung-sk-hynix-800-trillion-won-expansion-strains-chipmaking-tool-supply-potentially-pressures-tsmc-and-intel/	raw/articles/2026-06-30_trendforce_samsung-skhynix-800t-expansion-equipment.md
ase reportedly raises advanced packaging quotes by more than 20 in latest ai driven price hike	ASE Reportedly Raises Advanced Packaging Quotes by More Than 20% in Latest AI-Driven Price Hike	https://www.trendforce.com/news/2026/07/01/news-ase-reportedly-raises-advanced-packaging-quotes-by-more-than-20-in-latest-ai-driven-price-hike/	raw/articles/2026-07-01_trendforce_ase-packaging-price-hike-20pct.md
musk s terafab lands first major hire as 18 year intel veteran with 18a experience joins as director	Musk's TeraFab Lands First Major Hire as 18-Year Intel Veteran With 18A Experience Joins as Director	https://www.trendforce.com/news/2026/07/01/news-musks-terafab-lands-first-major-hire-as-18-year-intel-veteran-with-18a-experience-joins-as-director/	raw/articles/2026-07-01_trendforce_terafab-intel-veteran-gary-jiang.md
samsung reportedly expands 2nm portfolio ahead of 2029 sf1 4 mass production sf2p targets 2027 28	Samsung Reportedly Expands 2nm Portfolio Ahead of 2029 SF1.4 Mass Production; SF2P+ Targets 2027–28	https://www.trendforce.com/news/2026/07/02/news-samsung-reportedly-expands-2nm-portfolio-ahead-of-2029-sf1-4-mass-production-sf2p-targets-2027-28/	raw/articles/2026-07-02_trendforce_samsung-2nm-sf2p-plus-roadmap-tsmc-n2.md
samsung files new hbm dummy die patent to enhance high stack reliability seen as aimed at 16 layer hbm5	Samsung Files New HBM Dummy Die Patent to Enhance High-Stack Reliability; Seen as Aimed at 16-Layer HBM5	https://www.trendforce.com/news/2026/07/02/news-samsung-files-new-hbm-dummy-die-patent-to-enhance-high-stack-reliability-seen-as-aimed-at-16-layer-hbm5/	raw/articles/2026-07-02_trendforce_samsung-hbm-dummy-die-patent-hbm5.md
sk hynix unveils krw 100t cheongju investment including krw 80t for new nand fab targeting 1h29 operations	SK hynix Unveils KRW 100T Cheongju Investment, Including KRW 80T for New NAND Fab Targeting 1H29 Operations	https://www.trendforce.com/news/2026/07/02/news-sk-hynix-unveils-krw-100t-cheongju-investment-including-krw-80t-for-new-nand-fab-targeting-1h29-operations/	raw/articles/2026-07-02_trendforce_sk-hynix-samsung-cheongju-investment.md
